translational_control,angular_control,pose_x,pose_y,pose_theta,linear_vel_x,linear_vel_y,angular_vel_z,pose_theta_cos,pose_theta_sin,slip_angle,steering_angle,LIDAR_0,LIDAR_1,LIDAR_2,LIDAR_3,LIDAR_4,LIDAR_5,LIDAR_6,LIDAR_7,LIDAR_8,LIDAR_9,LIDAR_10,LIDAR_11,LIDAR_12,LIDAR_13,LIDAR_14,LIDAR_15,LIDAR_16,LIDAR_17,LIDAR_18,LIDAR_19,LIDAR_20,LIDAR_21,LIDAR_22,LIDAR_23,LIDAR_24,LIDAR_25,LIDAR_26,LIDAR_27,LIDAR_28,LIDAR_29,LIDAR_30,LIDAR_31,LIDAR_32,LIDAR_33,LIDAR_34,LIDAR_35,LIDAR_36,LIDAR_37,LIDAR_38,LIDAR_39,LIDAR_40,LIDAR_41,LIDAR_42,LIDAR_43,LIDAR_44,LIDAR_45,LIDAR_46,LIDAR_47,LIDAR_48,LIDAR_49,LIDAR_50,LIDAR_51,LIDAR_52,LIDAR_53,LIDAR_54,LIDAR_55,LIDAR_56,LIDAR_57,LIDAR_58,LIDAR_59,LIDAR_60,LIDAR_61,LIDAR_62,LIDAR_63,LIDAR_64,LIDAR_65,LIDAR_66,LIDAR_67
2.7669999599456787,3.5,-42.927,25.144,-0.785,17.544,0.0,-2.133,0.708,-0.707,1.323,-0.347,5.335,5.618,5.955,6.457,11.86,12.838,2.232,1.789,1.562,1.393,1.317,1.28,1.162,1.106,1.055,0.979,0.984,0.93,0.87,0.888,0.854,0.853,0.852,0.791,0.841,0.826,0.801,0.791,0.791,0.783,0.77,0.794,0.786,0.793,0.83,0.784,0.837,0.847,0.851,0.864,0.913,0.933,0.969,0.945,1.034,1.049,1.09,1.2,1.298,1.419,1.535,1.656,2.007,2.55,9.981,8.75,7.709,6.96,6.324,5.858,5.386,5.064,4.753,4.476,4.206,3.94,3.689,3.44
7.0,3.5,-42.464,25.394,-0.819,17.627,0.0,0.779,0.683,-0.731,1.229,-0.251,5.842,6.107,6.489,7.047,12.07,1.887,1.593,1.49,1.29,1.205,1.205,1.082,1.042,1.024,0.921,0.933,0.87,0.863,0.866,0.815,0.805,0.811,0.82,0.773,0.763,0.763,0.758,0.763,0.781,0.777,0.777,0.775,0.824,0.764,0.809,0.798,0.816,0.857,0.905,0.836,0.926,0.898,0.995,1.022,1.052,1.119,1.208,1.235,1.416,1.577,1.764,2.129,15.039,12.091,9.994,8.458,7.474,6.655,5.996,5.491,5.016,4.678,4.422,4.08,3.891,3.681,3.399,3.198
-0.6520000100135803,-3.5,-41.97,25.585,-0.754,17.745,0.0,4.754,0.729,-0.685,1.051,-0.155,2.429,1.714,1.571,1.396,1.29,1.183,1.112,1.04,0.998,0.955,0.894,0.893,0.852,0.834,0.816,0.759,0.747,0.784,0.759,0.747,0.747,0.765,0.692,0.717,0.753,0.71,0.703,0.748,0.753,0.741,0.754,0.77,0.801,0.803,0.803,0.857,0.89,0.884,0.967,0.981,0.977,1.083,1.132,1.2,1.34,1.412,1.665,1.755,2.293,23.021,15.449,11.828,9.66,8.154,7.079,6.267,5.659,5.06,4.67,4.308,4.035,3.759,3.494,3.353,3.169,2.965,2.77,2.618
6.708000183105469,-0.5429999828338623,-41.456,25.724,-0.627,17.726,0.0,2.969,0.81,-0.587,0.83,-0.251,1.105,1.014,0.948,0.964,0.929,0.892,0.818,0.782,0.806,0.805,0.756,0.745,0.767,0.727,0.7,0.707,0.699,0.72,0.689,0.659,0.707,0.713,0.697,0.766,0.727,0.73,0.764,0.758,0.796,0.785,0.783,0.813,0.86,0.924,0.914,0.93,1.02,1.093,1.156,1.219,1.342,1.515,1.696,2.223,30.005,29.998,21.147,14.038,10.679,8.975,7.407,6.344,5.601,5.034,4.542,4.154,3.844,3.571,3.381,3.218,2.983,2.84,2.698,2.594,2.443,2.316,2.206,2.108
4.664999961853027,1.628999948501587,-40.932,25.818,-0.522,17.843,0.0,4.262,0.867,-0.499,0.648,-0.267,0.83,0.794,0.774,0.774,0.721,0.731,0.719,0.719,0.684,0.683,0.693,0.668,0.671,0.691,0.688,0.673,0.682,0.677,0.635,0.678,0.686,0.69,0.733,0.706,0.756,0.762,0.828,0.799,0.813,0.839,0.871,0.939,0.985,1.061,1.147,1.235,1.377,1.499,1.766,2.306,4.046,12.773,29.993,26.289,15.555,11.26,9.072,7.316,6.269,5.417,4.776,4.376,3.993,3.621,3.444,3.18,2.957,2.829,2.677,2.503,2.438,2.304,2.246,2.156,2.026,1.949,1.846,1.819
-6.293000221252441,-3.5,-40.398,25.874,-0.391,17.96,0.0,4.439,0.924,-0.381,0.457,-0.218,0.69,0.682,0.701,0.673,0.691,0.688,0.701,0.694,0.638,0.653,0.644,0.646,0.635,0.639,0.626,0.7,0.683,0.692,0.744,0.744,0.729,0.769,0.788,0.81,0.842,0.9,0.926,0.983,1.048,1.176,1.267,1.334,1.53,1.792,2.203,2.734,3.969,6.637,18.896,30.009,23.968,14.123,10.028,8.109,6.632,5.72,4.856,4.378,3.898,3.634,3.256,3.091,2.918,2.731,2.545,2.406,2.329,2.246,2.117,1.999,1.976,1.89,1.794,1.829,1.72,1.673,1.621,1.588
7.0,3.5,-39.862,25.9,-0.312,17.771,0.0,-0.871,0.952,-0.307,0.33,-0.314,0.67,0.715,0.646,0.629,0.636,0.642,0.644,0.642,0.643,0.689,0.698,0.699,0.675,0.695,0.738,0.724,0.765,0.787,0.82,0.872,0.887,0.935,0.936,1.021,1.066,1.156,1.276,1.336,1.535,1.727,1.953,2.231,2.68,3.465,4.782,7.891,19.066,29.991,25.422,14.024,9.752,7.581,6.259,5.377,4.667,4.143,3.75,3.336,3.077,2.852,2.669,2.521,2.391,2.229,2.147,2.067,1.956,1.931,1.806,1.785,1.724,1.686,1.636,1.647,1.561,1.493,1.507,1.474
4.579999923706055,3.5,-39.328,25.902,-0.344,17.889,0.0,-1.208,0.942,-0.337,0.322,-0.218,0.716,0.721,0.741,0.697,0.714,0.73,0.737,0.726,0.713,0.719,0.731,0.783,0.787,0.768,0.795,0.818,0.803,0.856,0.881,0.93,0.973,0.969,1.067,1.144,1.157,1.276,1.337,1.529,1.675,1.881,2.093,2.359,2.785,3.479,4.533,6.507,11.232,30.003,30.005,19.254,11.654,8.324,6.795,5.48,4.77,4.185,3.666,3.354,3.011,2.849,2.65,2.483,2.275,2.157,2.069,1.906,1.866,1.804,1.75,1.698,1.675,1.571,1.53,1.53,1.506,1.473,1.445,1.456
0.1689999997615814,0.6949999928474426,-38.79,25.884,-0.377,18.005,0.0,-0.803,0.93,-0.368,0.32,-0.122,0.745,0.737,0.758,0.814,0.797,0.787,0.798,0.776,0.782,0.815,0.78,0.811,0.817,0.819,0.864,0.868,0.897,0.946,0.957,0.99,1.057,1.108,1.134,1.265,1.296,1.351,1.448,1.638,1.702,1.899,2.211,2.45,2.771,3.362,4.173,5.514,8.212,14.805,29.982,29.995,15.767,10.017,7.338,6.077,4.95,4.328,3.761,3.328,3.084,2.771,2.58,2.363,2.23,2.143,1.962,1.902,1.836,1.762,1.674,1.634,1.563,1.52,1.51,1.447,1.443,1.403,1.358,1.306
6.160999774932861,3.5,-38.251,25.848,-0.406,18.01,0.0,-1.189,0.919,-0.395,0.316,-0.101,0.817,0.79,0.862,0.854,0.837,0.852,0.792,0.788,0.843,0.878,0.883,0.894,0.884,0.878,0.935,0.951,0.961,0.937,1.078,1.106,1.107,1.135,1.248,1.285,1.394,1.407,1.575,1.716,1.801,1.988,2.182,2.464,2.804,3.277,3.917,5.001,6.784,10.58,20.741,29.983,23.63,12.41,8.345,6.359,5.252,4.414,3.878,3.391,3.076,2.761,2.598,2.381,2.195,2.081,1.995,1.84,1.74,1.725,1.625,1.558,1.518,1.461,1.444,1.412,1.364,1.333,1.329,1.298
4.0929999351501465,3.1470000743865967,-37.712,25.794,-0.43,18.126,0.0,0.044,0.909,-0.417,0.311,-0.005,0.922,0.92,0.878,0.854,0.867,0.854,0.898,0.921,0.91,0.913,0.91,0.926,0.967,0.956,0.961,1.002,1.034,1.054,1.092,1.145,1.161,1.23,1.293,1.35,1.394,1.505,1.571,1.732,1.814,1.986,2.155,2.515,2.766,3.156,3.676,4.506,5.975,8.495,14.418,30.0,30.003,16.27,9.812,7.126,5.638,4.74,3.94,3.451,3.084,2.876,2.56,2.382,2.212,2.078,1.935,1.811,1.736,1.653,1.587,1.552,1.445,1.466,1.388,1.345,1.349,1.275,1.25,1.195
-7.0,-2.7709999084472656,-37.172,25.724,-0.413,18.241,0.0,1.67,0.916,-0.402,0.268,0.089,0.938,0.893,0.926,0.931,0.913,0.935,0.934,0.928,0.963,0.979,0.976,0.975,1.022,1.021,1.047,1.063,1.063,1.117,1.146,1.194,1.196,1.306,1.364,1.45,1.488,1.615,1.721,1.842,1.922,2.11,2.396,2.652,3.045,3.524,4.203,5.419,6.996,10.429,19.635,29.99,24.987,12.261,8.146,6.176,5.075,4.19,3.645,3.166,2.916,2.548,2.379,2.198,2.059,1.956,1.784,1.766,1.635,1.581,1.489,1.504,1.417,1.341,1.338,1.282,1.237,1.246,1.227,1.206
2.3469998836517334,-3.0510001182556152,-36.633,25.642,-0.369,18.031,0.0,0.914,0.933,-0.361,0.207,0.006,0.964,0.969,0.919,0.963,0.965,0.978,0.959,0.964,0.968,0.971,1.04,0.995,1.052,1.04,1.086,1.129,1.152,1.173,1.23,1.246,1.311,1.411,1.427,1.58,1.616,1.762,1.844,2.047,2.2,2.405,2.746,3.056,3.657,4.429,5.398,7.153,10.568,20.021,29.983,24.439,12.181,8.032,6.062,4.996,4.118,3.601,3.124,2.835,2.553,2.319,2.192,2.061,1.908,1.793,1.701,1.592,1.565,1.514,1.4,1.402,1.35,1.268,1.32,1.215,1.186,1.165,1.175,1.181
7.0,3.5,-36.099,25.551,-0.337,18.101,0.0,1.202,0.944,-0.33,0.157,-0.086,0.913,0.96,0.964,0.978,0.976,0.965,0.997,1.024,1.02,1.016,1.019,1.041,1.065,1.084,1.124,1.152,1.166,1.228,1.321,1.343,1.384,1.493,1.535,1.661,1.727,1.891,2.032,2.252,2.473,2.679,3.094,3.542,4.213,5.116,6.693,9.787,16.95,29.998,29.99,13.948,8.683,6.416,5.108,4.227,3.632,3.165,2.867,2.56,2.361,2.18,2.02,1.886,1.79,1.698,1.643,1.546,1.456,1.436,1.365,1.325,1.31,1.258,1.191,1.224,1.18,1.145,1.116,1.129
-2.497999906539917,2.157999992370605,-35.564,25.451,-0.301,18.216,0.0,1.263,0.955,-0.297,0.107,0.01,0.96,0.969,0.957,0.995,0.987,0.982,0.99,0.998,1.057,1.038,1.056,1.077,1.122,1.148,1.176,1.198,1.272,1.312,1.357,1.448,1.474,1.559,1.621,1.785,1.834,2.015,2.177,2.382,2.62,2.991,3.463,4.107,4.971,6.319,8.972,14.555,30.008,30.001,15.483,9.259,6.753,5.434,4.368,3.698,3.286,2.913,2.677,2.412,2.243,2.052,1.922,1.823,1.698,1.621,1.531,1.492,1.368,1.41,1.334,1.26,1.287,1.225,1.181,1.133,1.183,1.125,1.127,1.079
1.4809999465942385,-3.5,-35.029,25.344,-0.265,18.141,0.0,1.296,0.965,-0.262,0.064,0.075,0.955,0.977,0.982,0.981,0.965,0.999,1.014,1.007,1.011,0.987,1.109,1.1,1.119,1.125,1.16,1.223,1.276,1.325,1.376,1.47,1.508,1.612,1.722,1.863,1.939,2.115,2.35,2.648,2.928,3.362,3.989,4.708,6.043,8.436,13.309,29.994,29.994,16.975,10.055,7.138,5.563,4.427,3.853,3.387,2.985,2.641,2.409,2.176,2.069,1.938,1.802,1.744,1.593,1.587,1.461,1.442,1.377,1.322,1.317,1.251,1.212,1.229,1.176,1.165,1.134,1.157,1.099,1.103
-4.144999980926514,-3.5,-34.495,25.236,-0.221,18.186,0.0,1.547,0.976,-0.219,0.018,-0.021,0.945,1.016,1.009,1.003,0.998,1.001,1.002,1.034,1.021,1.021,1.084,1.114,1.184,1.193,1.239,1.302,1.306,1.425,1.439,1.498,1.623,1.732,1.83,1.999,2.163,2.399,2.629,2.885,3.442,3.942,4.809,6.073,8.38,13.243,30.009,29.998,17.392,10.225,7.087,5.465,4.593,3.9,3.318,2.913,2.692,2.509,2.263,2.092,1.953,1.818,1.701,1.642,1.561,1.479,1.42,1.389,1.341,1.299,1.302,1.272,1.194,1.139,1.152,1.134,1.115,1.066,1.113,1.081
6.642000198364258,3.5,-33.962,25.125,-0.181,18.061,0.0,0.703,0.984,-0.18,-0.025,-0.117,0.97,0.984,0.966,0.994,1.024,1.021,1.01,1.033,1.062,1.075,1.123,1.157,1.188,1.214,1.231,1.322,1.373,1.441,1.534,1.585,1.683,1.824,1.912,2.115,2.327,2.559,2.909,3.322,3.823,4.667,5.834,8.064,12.66,29.991,29.996,19.285,10.614,7.428,5.635,4.738,3.846,3.415,2.998,2.709,2.479,2.235,2.065,1.992,1.838,1.744,1.649,1.554,1.504,1.437,1.402,1.3,1.299,1.27,1.231,1.248,1.202,1.147,1.121,1.16,1.144,1.107,1.096,1.071
-5.977000236511231,2.0230000019073486,-33.431,25.014,-0.171,18.177,0.0,-0.193,0.985,-0.17,-0.035,-0.021,1.001,0.995,1.006,1.008,0.996,0.992,1.032,1.023,1.047,1.058,1.121,1.168,1.189,1.252,1.3,1.293,1.34,1.471,1.507,1.61,1.762,1.835,2.017,2.1,2.379,2.629,3.002,3.429,4.002,4.796,6.161,8.651,14.193,29.992,30.029,15.811,9.418,6.887,5.524,4.395,3.783,3.317,2.9,2.708,2.461,2.236,2.097,1.94,1.823,1.759,1.608,1.607,1.491,1.417,1.43,1.351,1.315,1.313,1.22,1.188,1.195,1.157,1.173,1.116,1.083,1.148,1.132,1.071
-4.788000106811523,0.9570000171661376,-32.899,24.904,-0.177,17.997,0.0,-0.034,0.984,-0.176,-0.027,0.04,0.981,0.982,0.988,0.986,1.004,1.013,0.996,1.026,1.041,1.105,1.089,1.152,1.183,1.222,1.218,1.321,1.37,1.414,1.429,1.59,1.722,1.768,1.92,2.109,2.299,2.558,2.907,3.351,3.882,4.745,5.87,8.132,12.912,30.0,30.002,17.557,10.197,7.261,5.682,4.618,3.876,3.497,2.994,2.703,2.413,2.234,2.088,1.996,1.836,1.751,1.693,1.558,1.538,1.444,1.395,1.362,1.312,1.276,1.234,1.229,1.215,1.16,1.183,1.138,1.133,1.099,1.126,1.091
-7.0,-3.5,-32.371,24.796,-0.172,17.854,0.0,0.583,0.985,-0.171,-0.027,0.068,0.949,0.991,1.0,0.993,0.987,0.987,1.067,1.053,1.034,1.071,1.051,1.135,1.172,1.217,1.267,1.301,1.316,1.457,1.518,1.528,1.678,1.831,1.982,2.077,2.309,2.647,2.889,3.322,3.947,4.679,6.052,8.494,13.852,29.994,30.009,16.809,9.926,6.915,5.564,4.5,3.798,3.388,3.003,2.739,2.484,2.254,2.116,1.966,1.828,1.787,1.664,1.607,1.534,1.463,1.425,1.348,1.311,1.305,1.253,1.201,1.203,1.16,1.174,1.163,1.178,1.097,1.123,1.084
2.180000066757202,-3.5,-31.848,24.691,-0.147,17.644,0.0,1.047,0.989,-0.147,-0.047,-0.028,0.945,0.946,0.944,0.967,0.996,0.983,1.002,1.067,1.027,1.074,1.123,1.143,1.213,1.267,1.272,1.301,1.382,1.437,1.581,1.617,1.758,1.915,2.039,2.179,2.434,2.79,3.081,3.658,4.35,5.451,7.121,10.801,23.921,30.016,22.818,12.155,8.027,6.183,5.045,4.16,3.55,3.129,2.869,2.533,2.338,2.163,2.052,1.852,1.782,1.677,1.587,1.526,1.518,1.402,1.375,1.337,1.291,1.264,1.249,1.205,1.16,1.177,1.169,1.141,1.132,1.105,1.135,1.136
2.380000114440918,3.5,-31.328,24.59,-0.123,17.709,0.0,0.177,0.992,-0.122,-0.069,-0.124,0.939,0.962,0.968,0.954,0.98,1.02,1.064,1.063,1.096,1.087,1.145,1.193,1.167,1.225,1.313,1.385,1.427,1.525,1.624,1.716,1.839,1.947,2.122,2.376,2.579,2.957,3.385,4.029,4.916,6.307,8.868,15.257,30.01,30.005,15.483,9.579,6.821,5.418,4.551,3.911,3.345,3.041,2.623,2.373,2.208,2.058,1.96,1.829,1.731,1.607,1.583,1.485,1.43,1.385,1.324,1.319,1.258,1.238,1.228,1.203,1.189,1.16,1.142,1.14,1.104,1.101,1.099,1.135
7.0,-1.2389999628067017,-30.805,24.489,-0.13,17.781,0.0,-0.814,0.992,-0.129,-0.059,-0.028,0.953,0.962,0.956,0.94,1.035,1.018,1.027,1.045,1.032,1.135,1.127,1.144,1.237,1.261,1.295,1.382,1.442,1.491,1.61,1.673,1.81,1.956,2.062,2.269,2.592,2.879,3.304,3.821,4.672,6.043,8.137,13.163,29.989,29.997,16.723,9.942,7.197,5.61,4.713,3.934,3.385,2.98,2.756,2.521,2.302,2.107,1.918,1.862,1.763,1.645,1.624,1.519,1.452,1.432,1.337,1.29,1.266,1.27,1.199,1.153,1.217,1.164,1.135,1.121,1.125,1.114,1.075,1.083
-3.088000059127808,0.9229999780654908,-30.28,24.389,-0.158,17.898,0.0,-1.2,0.988,-0.157,-0.028,-0.065,0.977,0.975,0.971,0.981,1.011,1.011,1.013,1.019,1.069,1.087,1.098,1.138,1.178,1.228,1.263,1.366,1.365,1.438,1.523,1.614,1.75,1.92,1.996,2.166,2.385,2.626,3.019,3.499,4.13,5.092,6.676,9.415,17.543,30.006,27.603,13.552,8.76,6.438,5.306,4.401,3.767,3.291,2.91,2.675,2.395,2.252,2.062,1.894,1.825,1.674,1.627,1.525,1.508,1.43,1.351,1.338,1.323,1.228,1.261,1.221,1.192,1.134,1.181,1.149,1.085,1.113,1.064,1.129
-1.0670000314712524,2.763999938964844,-29.753,24.29,-0.198,17.805,0.0,-1.53,0.981,-0.196,0.011,-0.037,0.946,0.941,0.987,0.978,0.985,0.976,0.987,1.057,1.056,1.072,1.062,1.175,1.177,1.198,1.213,1.303,1.314,1.382,1.485,1.505,1.643,1.727,1.878,2.074,2.251,2.439,2.709,3.137,3.461,4.24,5.18,6.838,10.053,18.985,29.994,25.485,12.993,8.42,6.339,5.179,4.343,3.67,3.252,2.817,2.586,2.429,2.166,1.991,1.902,1.813,1.677,1.672,1.55,1.45,1.399,1.376,1.315,1.326,1.251,1.185,1.203,1.187,1.168,1.133,1.15,1.114,1.105,1.099
-7.0,2.51200008392334,-29.229,24.19,-0.243,17.773,0.0,-1.323,0.971,-0.241,0.054,0.046,0.951,0.959,0.94,0.951,0.962,0.946,0.981,1.043,1.022,1.03,1.03,1.132,1.132,1.143,1.167,1.227,1.31,1.281,1.421,1.447,1.482,1.65,1.79,1.839,1.993,2.203,2.422,2.712,3.045,3.516,4.153,5.107,6.737,9.698,19.086,29.995,27.424,13.579,8.798,6.522,5.204,4.221,3.62,3.211,2.94,2.575,2.359,2.176,2.067,1.949,1.787,1.72,1.61,1.569,1.45,1.385,1.389,1.341,1.272,1.305,1.206,1.201,1.141,1.157,1.151,1.124,1.093,1.124
-1.3899999856948853,1.0820000171661377,-28.708,24.09,-0.277,17.563,0.0,-0.569,0.962,-0.273,0.086,0.121,0.955,0.972,0.958,0.965,0.973,0.984,1.017,1.011,1.018,1.023,1.005,1.101,1.084,1.095,1.141,1.229,1.215,1.297,1.35,1.399,1.504,1.569,1.627,1.754,1.915,1.985,2.275,2.445,2.792,3.169,3.689,4.343,5.438,7.275,10.8,24.891,29.845,21.168,12.151,8.094,6.239,5.043,4.184,3.523,3.129,2.848,2.569,2.332,2.155,2.037,1.89,1.76,1.72,1.575,1.544,1.491,1.395,1.368,1.336,1.271,1.248,1.215,1.153,1.156,1.119,1.125,1.138,1.101
-7.0,-3.5,-28.191,23.989,-0.281,17.521,0.0,0.804,0.961,-0.277,0.087,0.154,0.924,0.934,0.934,0.941,1.003,0.991,0.981,0.959,0.996,1.035,1.063,1.067,1.069,1.154,1.142,1.206,1.211,1.317,1.312,1.357,1.511,1.543,1.654,1.748,1.874,2.057,2.255,2.442,2.742,3.129,3.492,4.265,5.262,6.868,10.294,22.634,29.368,23.691,12.528,8.43,6.156,5.052,4.204,3.689,3.21,2.842,2.66,2.392,2.213,2.016,1.903,1.82,1.681,1.619,1.547,1.446,1.407,1.381,1.34,1.291,1.259,1.204,1.232,1.197,1.168,1.137,1.133,1.115
7.0,-3.5,-27.677,23.889,-0.245,17.311,0.0,1.7,0.97,-0.242,0.051,0.058,0.956,0.946,0.958,0.957,0.935,0.948,0.948,1.025,1.037,1.055,1.028,1.125,1.13,1.116,1.191,1.221,1.288,1.292,1.387,1.441,1.496,1.641,1.7,1.856,2.023,2.2,2.32,2.663,2.96,3.515,4.07,5.126,6.569,9.291,17.984,29.11,26.831,13.549,8.853,6.56,5.221,4.343,3.715,3.231,2.968,2.604,2.352,2.187,2.089,1.925,1.803,1.747,1.594,1.562,1.496,1.429,1.385,1.337,1.299,1.308,1.222,1.181,1.176,1.166,1.175,1.125,1.081,1.105
7.0,-1.2690000534057615,-27.166,23.789,-0.191,17.432,0.0,1.717,0.982,-0.19,-0.004,-0.038,0.967,0.942,0.963,0.956,0.983,1.003,1.009,1.009,1.046,1.1,1.081,1.117,1.138,1.207,1.226,1.276,1.311,1.396,1.434,1.559,1.627,1.768,1.846,2.003,2.218,2.446,2.654,3.079,3.564,4.245,5.321,7.124,10.602,24.695,28.363,22.204,12.153,8.118,6.253,5.064,4.236,3.57,3.17,2.875,2.551,2.316,2.186,2.06,1.913,1.803,1.75,1.594,1.531,1.505,1.408,1.4,1.361,1.308,1.276,1.278,1.203,1.163,1.182,1.186,1.132,1.127,1.095,1.107
7.0,-2.875,-26.652,23.687,-0.147,17.551,0.0,0.913,0.989,-0.146,-0.048,-0.076,0.946,0.931,0.977,0.973,0.985,0.975,0.966,1.041,1.049,1.075,1.076,1.151,1.209,1.189,1.308,1.334,1.378,1.411,1.533,1.583,1.712,1.875,1.988,2.178,2.388,2.77,3.05,3.52,4.301,5.294,7.064,10.753,24.805,27.74,22.14,12.091,8.294,6.232,5.11,4.18,3.609,3.182,2.899,2.632,2.369,2.195,2.067,1.89,1.827,1.687,1.64,1.535,1.498,1.413,1.345,1.386,1.312,1.255,1.2,1.265,1.19,1.172,1.131,1.163,1.13,1.123,1.093,1.133
-7.0,3.5,-26.134,23.585,-0.13,17.67,0.0,-0.312,0.992,-0.13,-0.063,-0.163,0.945,0.954,0.965,0.931,1.047,0.988,1.029,1.025,1.078,1.085,1.136,1.153,1.17,1.272,1.297,1.338,1.4,1.463,1.534,1.672,1.809,1.904,2.065,2.274,2.493,2.87,3.19,3.82,4.68,5.686,7.982,13.294,27.91,26.678,16.38,10.249,7.272,5.904,4.779,3.976,3.463,3.024,2.776,2.551,2.297,2.179,1.983,1.855,1.786,1.673,1.623,1.505,1.458,1.415,1.378,1.32,1.302,1.235,1.206,1.194,1.207,1.167,1.143,1.166,1.112,1.117,1.117,1.081
7.0,3.5,-25.616,23.483,-0.155,17.46,0.0,-1.49,0.988,-0.154,-0.041,-0.067,0.955,0.947,0.95,0.944,1.018,0.978,0.993,1.041,1.04,1.077,1.089,1.134,1.15,1.2,1.258,1.288,1.375,1.434,1.506,1.63,1.661,1.849,2.021,2.166,2.396,2.613,3.027,3.478,4.159,4.959,6.575,9.628,19.353,26.954,24.896,13.016,8.819,6.546,5.375,4.418,3.837,3.3,2.977,2.673,2.392,2.205,2.103,1.951,1.823,1.798,1.657,1.574,1.502,1.446,1.44,1.343,1.301,1.319,1.249,1.232,1.2,1.184,1.167,1.124,1.13,1.096,1.129,1.125
-1.659999966621399,3.5,-25.101,23.382,-0.202,17.579,0.0,-1.575,0.98,-0.201,0.008,0.029,0.918,0.922,0.947,0.922,0.965,0.976,0.97,1.015,1.011,1.067,1.057,1.087,1.099,1.174,1.189,1.224,1.328,1.391,1.429,1.541,1.563,1.727,1.778,1.952,2.143,2.347,2.609,2.984,3.442,3.942,4.884,6.417,9.331,18.17,26.506,24.874,13.973,9.175,6.731,5.362,4.45,3.779,3.326,2.943,2.718,2.466,2.284,2.113,1.957,1.882,1.696,1.682,1.583,1.529,1.455,1.412,1.371,1.319,1.27,1.278,1.218,1.2,1.162,1.175,1.196,1.142,1.114,1.11
-7.0,-2.6710000038146973,-24.584,23.28,-0.243,17.53,0.0,-0.692,0.971,-0.24,0.049,0.125,0.941,0.94,0.881,0.926,0.93,0.975,0.99,0.985,1.035,1.057,1.063,1.072,1.072,1.128,1.155,1.192,1.201,1.313,1.36,1.463,1.497,1.556,1.675,1.751,1.945,2.13,2.318,2.607,2.967,3.432,3.962,4.982,6.41,9.547,19.394,25.91,24.095,13.049,8.887,6.629,5.291,4.359,3.745,3.283,2.933,2.631,2.424,2.271,2.081,1.97,1.862,1.745,1.677,1.61,1.498,1.496,1.432,1.34,1.342,1.291,1.236,1.243,1.217,1.173,1.166,1.195,1.144,1.168
3.8949999809265137,-1.5980000495910645,-24.07,23.179,-0.251,17.32,0.0,0.306,0.969,-0.248,0.058,0.045,0.912,0.918,0.959,0.96,0.953,0.943,0.943,1.014,1.023,1.041,1.046,1.038,1.114,1.118,1.14,1.191,1.237,1.273,1.321,1.395,1.466,1.573,1.672,1.786,1.907,2.078,2.281,2.529,2.866,3.304,3.839,4.738,6.141,8.81,16.025,25.583,24.264,14.488,9.452,6.829,5.453,4.548,3.852,3.469,2.993,2.732,2.517,2.276,2.14,2.011,1.867,1.783,1.648,1.613,1.553,1.466,1.466,1.393,1.319,1.332,1.262,1.247,1.21,1.217,1.173,1.163,1.117,1.167
4.690000057220459,-1.024999976158142,-23.559,23.079,-0.236,17.436,0.0,0.712,0.972,-0.234,0.039,-0.003,0.919,0.912,0.923,0.929,0.92,0.919,0.971,1.004,1.01,0.999,1.013,1.078,1.095,1.098,1.133,1.208,1.226,1.251,1.344,1.412,1.459,1.626,1.651,1.807,1.968,2.149,2.36,2.65,3.048,3.53,4.204,5.087,6.744,10.256,25.654,24.706,22.061,12.038,8.493,6.538,5.182,4.254,3.754,3.287,2.988,2.61,2.426,2.234,2.104,1.903,1.835,1.742,1.659,1.58,1.513,1.452,1.435,1.39,1.321,1.303,1.269,1.245,1.21,1.202,1.15,1.159,1.155,1.107
6.2729997634887695,2.2679998874664307,-23.045,22.976,-0.215,17.556,0.0,0.631,0.977,-0.213,0.015,-0.033,0.928,0.929,0.93,0.943,0.951,0.952,0.984,0.975,0.976,1.029,1.037,1.043,1.094,1.103,1.154,1.182,1.23,1.35,1.375,1.466,1.552,1.662,1.715,1.867,2.004,2.263,2.421,2.768,3.185,3.747,4.569,5.754,8.158,14.335,24.645,23.593,15.636,10.19,7.339,5.818,4.814,3.999,3.558,3.134,2.808,2.551,2.335,2.166,2.058,1.864,1.781,1.712,1.63,1.515,1.481,1.428,1.367,1.352,1.301,1.264,1.273,1.235,1.223,1.177,1.165,1.202,1.126,1.132
-4.681000232696533,-3.359999895095825,-22.528,22.871,-0.198,17.675,0.0,0.481,0.98,-0.197,-0.002,0.035,0.93,0.916,0.938,0.931,0.936,0.94,0.938,1.012,1.009,1.026,1.037,1.026,1.12,1.125,1.177,1.247,1.25,1.337,1.378,1.47,1.517,1.661,1.829,1.922,2.08,2.296,2.531,2.911,3.36,4.028,4.97,6.361,9.579,19.499,23.804,22.335,12.916,8.759,6.563,5.489,4.578,3.925,3.335,3.059,2.712,2.435,2.256,2.125,2.041,1.835,1.799,1.645,1.625,1.541,1.504,1.426,1.338,1.379,1.306,1.281,1.246,1.256,1.2,1.162,1.18,1.194,1.162,1.166
